config_file,hidden_units,num_blocks,num_heads,dropout_rate,learning_rate,seed,val_NDCG@10,val_Recall@10,val_epoch,test_NDCG@10,test_Recall@10,test_epoch,params,all_seeds
sasrec-64-1-2-0.3-0.0005.yaml,64,1,2,0.3,0.0005,42,0.02111,0.04147,18,0.00937,0.01866,18,"(64, 1, 2, 0.3, 0.0005)",[42]
256-4-2-0.3-0.001-1.yaml,256,4,2,0.3,0.001,1,0.0224,0.04415,5,0.00937,0.01973,5,"(256, 4, 2, 0.3, 0.001)","[42, 1, 256]"
sasrec-128-3-8-0.1-0.0001.yaml,128,3,8,0.1,0.0001,42,0.02263,0.04326,52,0.00937,0.01932,52,"(128, 3, 8, 0.1, 0.0001)",[42]
sasrec-64-1-8-0.1-0.005.yaml,64,1,8,0.1,0.005,42,0.02119,0.04415,4,0.00936,0.01991,4,"(64, 1, 8, 0.1, 0.005)",[42]
sasrec-128-3-4-0.1-0.0001.yaml,128,3,4,0.1,0.0001,42,0.02166,0.04177,49,0.00936,0.01914,49,"(128, 3, 4, 0.1, 0.0001)",[42]
sasrec-64-2-2-0.3-0.0001.yaml,64,2,2,0.3,0.0001,42,0.02245,0.04415,116,0.00935,0.01855,116,"(64, 2, 2, 0.3, 0.0001)",[42]
sasrec-256-1-8-0.2-0.0001.yaml,256,1,8,0.2,0.0001,42,0.02213,0.04103,63,0.00934,0.01932,63,"(256, 1, 8, 0.2, 0.0001)",[42]
sasrec-128-3-8-0.3-0.0005.yaml,128,3,8,0.3,0.0005,42,0.0244,0.04757,10,0.00932,0.0189,10,"(128, 3, 8, 0.3, 0.0005)",[42]
sasrec-64-2-8-0.3-0.005.yaml,64,2,8,0.3,0.005,42,0.02093,0.04118,9,0.00932,0.01914,9,"(64, 2, 8, 0.3, 0.005)",[42]
sasrec-128-1-8-0.2-0.0001.yaml,128,1,8,0.2,0.0001,42,0.02123,0.04237,64,0.00932,0.01979,64,"(128, 1, 8, 0.2, 0.0001)",[42]
sasrec-64-2-2-0.3-0.001.yaml,64,2,2,0.3,0.001,42,0.02383,0.04653,9,0.00931,0.01902,9,"(64, 2, 2, 0.3, 0.001)","[42, 1, 256]"
sasrec-64-2-2-0.1-0.0005.yaml,64,2,2,0.1,0.0005,42,0.02255,0.04311,14,0.00928,0.01795,14,"(64, 2, 2, 0.1, 0.0005)",[42]
sasrec-256-4-2-0.3-0.0005.yaml,256,4,2,0.3,0.0005,42,0.02393,0.04727,7,0.00928,0.0195,7,"(256, 4, 2, 0.3, 0.0005)","[42, 1, 256]"
sasrec-128-1-8-0.1-0.0001.yaml,128,1,8,0.1,0.0001,42,0.02169,0.04237,53,0.00928,0.0195,53,"(128, 1, 8, 0.1, 0.0001)",[42]
sasrec-64-1-4-0.1-0.01.yaml,64,1,4,0.1,0.01,42,0.02064,0.04118,4,0.00928,0.01902,4,"(64, 1, 4, 0.1, 0.01)",[42]
sasrec-256-4-8-0.1-0.0001.yaml,256,4,8,0.1,0.0001,42,0.0243,0.04712,30,0.00927,0.01938,30,"(256, 4, 8, 0.1, 0.0001)",[42]
sasrec-64-1-8-0.3-0.001.yaml,64,1,8,0.3,0.001,42,0.02108,0.04252,11,0.00926,0.01902,11,"(64, 1, 8, 0.3, 0.001)",[42]
256-4-4-0.3-0.001-1.yaml,256,4,4,0.3,0.001,1,0.02298,0.04593,5,0.00925,0.01962,5,"(256, 4, 4, 0.3, 0.001)","[1, 256]"
sasrec-64-1-4-0.2-0.0005.yaml,64,1,4,0.2,0.0005,42,0.02155,0.044,20,0.00924,0.01908,20,"(64, 1, 4, 0.2, 0.0005)",[42]
sasrec-64-1-4-0.1-0.005.yaml,64,1,4,0.1,0.005,42,0.02076,0.04356,4,0.00923,0.01902,4,"(64, 1, 4, 0.1, 0.005)",[42]
sasrec-64-1-4-0.1-0.001.yaml,64,1,4,0.1,0.001,42,0.02169,0.04207,7,0.0092,0.01831,7,"(64, 1, 4, 0.1, 0.001)",[42]
sasrec-128-4-8-0.1-0.0001.yaml,128,4,8,0.1,0.0001,42,0.02299,0.04475,54,0.0092,0.01902,54,"(128, 4, 8, 0.1, 0.0001)",[42]
sasrec-128-4-4-0.1-0.001.yaml,128,4,4,0.1,0.001,42,0.02415,0.04787,5,0.00918,0.01837,5,"(128, 4, 4, 0.1, 0.001)",[42]
sasrec-256-4-4-0.1-0.0001.yaml,256,4,4,0.1,0.0001,42,0.02516,0.04965,28,0.00918,0.01938,28,"(256, 4, 4, 0.1, 0.0001)",[42]
sasrec-64-1-2-0.3-0.01.yaml,64,1,2,0.3,0.01,42,0.02181,0.04073,11,0.00918,0.01872,11,"(64, 1, 2, 0.3, 0.01)",[42]
sasrec-256-4-8-0.2-0.0005.yaml,256,4,8,0.2,0.0005,42,0.02478,0.04935,7,0.00917,0.01926,7,"(256, 4, 8, 0.2, 0.0005)",[42]
sasrec-64-2-4-0.3-0.0001.yaml,64,2,4,0.3,0.0001,42,0.02303,0.04385,97,0.00917,0.01813,97,"(64, 2, 4, 0.3, 0.0001)",[42]
sasrec-64-1-2-0.1-0.0001.yaml,64,1,2,0.1,0.0001,42,0.02123,0.04118,130,0.00916,0.01944,130,"(64, 1, 2, 0.1, 0.0001)",[42]
sasrec-64-1-4-0.3-0.0005.yaml,64,1,4,0.3,0.0005,42,0.02129,0.04252,21,0.00915,0.01855,21,"(64, 1, 4, 0.3, 0.0005)",[42]
sasrec-64-2-4-0.3-0.0005.yaml,64,2,4,0.3,0.0005,42,0.02378,0.04608,17,0.00913,0.01801,17,"(64, 2, 4, 0.3, 0.0005)","[42, 1, 256]"
sasrec-128-2-8-0.1-0.005.yaml,128,2,8,0.1,0.005,42,0.01886,0.03642,4,0.00912,0.01902,4,"(128, 2, 8, 0.1, 0.005)",[42]
sasrec-128-4-8-0.2-0.0001.yaml,128,4,8,0.2,0.0001,42,0.02296,0.04475,49,0.00912,0.01855,49,"(128, 4, 8, 0.2, 0.0001)",[42]
sasrec-128-4-2-0.2-0.0001.yaml,128,4,2,0.2,0.0001,42,0.02299,0.0446,48,0.00911,0.01849,48,"(128, 4, 2, 0.2, 0.0001)",[42]
sasrec-64-2-4-0.1-0.0001.yaml,64,2,4,0.1,0.0001,42,0.02294,0.04296,80,0.00909,0.01754,80,"(64, 2, 4, 0.1, 0.0001)",[42]
sasrec-64-1-8-0.1-0.001.yaml,64,1,8,0.1,0.001,42,0.02175,0.04222,7,0.00909,0.01819,7,"(64, 1, 8, 0.1, 0.001)",[42]
sasrec-64-2-8-0.1-0.0001.yaml,64,2,8,0.1,0.0001,42,0.02232,0.04162,75,0.00905,0.01765,75,"(64, 2, 8, 0.1, 0.0001)",[42]
sasrec-128-4-4-0.1-0.0001.yaml,128,4,4,0.1,0.0001,42,0.02204,0.04296,44,0.00902,0.01855,44,"(128, 4, 4, 0.1, 0.0001)",[42]
sasrec-128-4-8-0.3-0.0005.yaml,128,4,8,0.3,0.0005,42,0.02426,0.04712,9,0.00899,0.01819,9,"(128, 4, 8, 0.3, 0.0005)",[42]
sasrec-64-2-4-0.2-0.0001.yaml,64,2,4,0.2,0.0001,42,0.0235,0.04415,89,0.00898,0.01777,89,"(64, 2, 4, 0.2, 0.0001)",[42]
sasrec-128-4-4-0.2-0.0001.yaml,128,4,4,0.2,0.0001,42,0.02272,0.04415,48,0.00898,0.01855,48,"(128, 4, 4, 0.2, 0.0001)",[42]
sasrec-64-4-8-0.1-0.0001.yaml,64,4,8,0.1,0.0001,42,0.02248,0.04326,93,0.00898,0.01771,93,"(64, 4, 8, 0.1, 0.0001)",[42]
sasrec-64-4-2-0.1-0.0001.yaml,64,4,2,0.1,0.0001,42,0.02238,0.04356,89,0.00897,0.01748,89,"(64, 4, 2, 0.1, 0.0001)",[42]
sasrec-64-1-2-0.3-0.0001.yaml,64,1,2,0.3,0.0001,42,0.02022,0.04029,149,0.00897,0.01932,149,"(64, 1, 2, 0.3, 0.0001)",[42]
sasrec-64-1-4-0.3-0.0001.yaml,64,1,4,0.3,0.0001,42,0.02017,0.0385,103,0.00893,0.01783,103,"(64, 1, 4, 0.3, 0.0001)",[42]
sasrec-64-1-4-0.3-0.001.yaml,64,1,4,0.3,0.001,42,0.02129,0.04103,9,0.00892,0.01807,9,"(64, 1, 4, 0.3, 0.001)",[42]
sasrec-256-4-8-0.1-0.001.yaml,256,4,8,0.1,0.001,42,0.02192,0.04445,4,0.00888,0.01819,4,"(256, 4, 8, 0.1, 0.001)",[42]
sasrec-64-2-2-0.1-0.005.yaml,64,2,2,0.1,0.005,42,0.02012,0.04043,6,0.00888,0.01896,6,"(64, 2, 2, 0.1, 0.005)",[42]
sasrec-64-2-8-0.2-0.0001.yaml,64,2,8,0.2,0.0001,42,0.02243,0.04281,88,0.00887,0.01712,88,"(64, 2, 8, 0.2, 0.0001)",[42]
sasrec-64-1-8-0.2-0.0001.yaml,64,1,8,0.2,0.0001,42,0.02089,0.04133,134,0.00883,0.01878,134,"(64, 1, 8, 0.2, 0.0001)",[42]
sasrec-64-2-4-0.2-0.0005.yaml,64,2,4,0.2,0.0005,42,0.02331,0.0446,13,0.00881,0.01664,13,"(64, 2, 4, 0.2, 0.0005)","[42, 1, 256]"
sasrec-64-2-2-0.1-0.0001.yaml,64,2,2,0.1,0.0001,42,0.02193,0.04073,77,0.00879,0.017,77,"(64, 2, 2, 0.1, 0.0001)",[42]
sasrec-256-1-8-0.1-0.0001.yaml,256,1,8,0.1,0.0001,42,0.02144,0.04356,30,0.00878,0.01795,30,"(256, 1, 8, 0.1, 0.0001)",[42]
sasrec-64-1-8-0.3-0.0001.yaml,64,1,8,0.3,0.0001,42,0.01989,0.0382,104,0.00875,0.01759,104,"(64, 1, 8, 0.3, 0.0001)",[42]
sasrec-64-1-4-0.1-0.0001.yaml,64,1,4,0.1,0.0001,42,0.02026,0.03835,75,0.00873,0.01742,75,"(64, 1, 4, 0.1, 0.0001)",[42]
sasrec-64-1-8-0.2-0.0005.yaml,64,1,8,0.2,0.0005,42,0.02042,0.0391,14,0.00872,0.01676,14,"(64, 1, 8, 0.2, 0.0005)",[42]
sasrec-64-1-8-0.2-0.001.yaml,64,1,8,0.2,0.001,42,0.02118,0.04162,7,0.00871,0.01706,7,"(64, 1, 8, 0.2, 0.001)",[42]
sasrec-64-1-4-0.2-0.0001.yaml,64,1,4,0.2,0.0001,42,0.02047,0.03924,84,0.00865,0.017,84,"(64, 1, 4, 0.2, 0.0001)",[42]
sasrec-64-1-8-0.2-0.005.yaml,64,1,8,0.2,0.005,42,0.02113,0.03865,11,0.00861,0.017,11,"(64, 1, 8, 0.2, 0.005)",[42]
sasrec-64-2-2-0.2-0.0001.yaml,64,2,2,0.2,0.0001,42,0.02254,0.04207,86,0.00856,0.01652,86,"(64, 2, 2, 0.2, 0.0001)",[42]
sasrec-64-2-8-0.1-0.005.yaml,64,2,8,0.1,0.005,42,0.01996,0.0382,7,0.00845,0.01777,7,"(64, 2, 8, 0.1, 0.005)",[42]
sasrec-64-2-4-0.2-0.005.yaml,64,2,4,0.2,0.005,42,0.01995,0.03865,9,0.00838,0.017,9,"(64, 2, 4, 0.2, 0.005)",[42]
sasrec-64-2-4-0.1-0.005.yaml,64,2,4,0.1,0.005,42,0.02094,0.04058,6,0.00837,0.01771,6,"(64, 2, 4, 0.1, 0.005)",[42]
sasrec-256-1-8-0.3-0.005.yaml,256,1,8,0.3,0.005,42,0.01844,0.03924,5,0.00835,0.01736,5,"(256, 1, 8, 0.3, 0.005)",[42]
sasrec-256-1-4-0.2-0.005.yaml,256,1,4,0.2,0.005,42,0.0194,0.03954,4,0.00818,0.01736,4,"(256, 1, 4, 0.2, 0.005)",[42]
sasrec-256-1-8-0.1-0.005.yaml,256,1,8,0.1,0.005,42,0.01962,0.03895,4,0.00799,0.01712,4,"(256, 1, 8, 0.1, 0.005)",[42]
sasrec-64-3-8-0.1-0.005.yaml,64,3,8,0.1,0.005,42,0.01774,0.03464,8,0.0077,0.01569,8,"(64, 3, 8, 0.1, 0.005)",[42]
sasrec-64-3-2-0.2-0.005.yaml,64,3,2,0.2,0.005,42,0.01932,0.03449,13,0.00764,0.01563,13,"(64, 3, 2, 0.2, 0.005)",[42]
sasrec-64-3-8-0.2-0.005.yaml,64,3,8,0.2,0.005,42,0.01962,0.0385,7,0.00754,0.01474,7,"(64, 3, 8, 0.2, 0.005)",[42]
sasrec-128-2-2-0.1-0.005.yaml,128,2,2,0.1,0.005,42,0.01843,0.03107,11,0.00731,0.01397,11,"(128, 2, 2, 0.1, 0.005)",[42]
sasrec-128-1-8-0.3-0.01.yaml,128,1,8,0.3,0.01,42,0.01963,0.0333,62,0.00726,0.01308,62,"(128, 1, 8, 0.3, 0.01)",[42]
sasrec-128-1-4-0.3-0.01.yaml,128,1,4,0.3,0.01,42,0.0185,0.02973,139,0.00696,0.0129,139,"(128, 1, 4, 0.3, 0.01)",[42]
sasrec-128-2-2-0.2-0.005.yaml,128,2,2,0.2,0.005,42,0.01873,0.02988,125,0.0069,0.01284,125,"(128, 2, 2, 0.2, 0.005)",[42]
sasrec-64-3-4-0.1-0.005.yaml,64,3,4,0.1,0.005,42,0.01835,0.03553,8,0.00683,0.01379,8,"(64, 3, 4, 0.1, 0.005)",[42]
sasrec-128-2-4-0.1-0.005.yaml,128,2,4,0.1,0.005,42,0.01856,0.03583,6,0.0068,0.01385,6,"(128, 2, 4, 0.1, 0.005)",[42]
sasrec-256-1-8-0.2-0.005.yaml,256,1,8,0.2,0.005,42,0.01822,0.02839,65,0.00678,0.01213,65,"(256, 1, 8, 0.2, 0.005)",[42]
sasrec-128-1-2-0.1-0.01.yaml,128,1,2,0.1,0.01,42,0.01858,0.02943,58,0.00667,0.01189,58,"(128, 1, 2, 0.1, 0.01)",[42]
sasrec-128-1-4-0.2-0.01.yaml,128,1,4,0.2,0.01,42,0.01936,0.03151,59,0.00654,0.01183,59,"(128, 1, 4, 0.2, 0.01)",[42]
sasrec-256-2-2-0.2-0.005.yaml,256,2,2,0.2,0.005,42,0.01669,0.03122,9,0.00654,0.01302,9,"(256, 2, 2, 0.2, 0.005)",[42]
sasrec-256-4-2-0.1-0.001.yaml,256,4,2,0.1,0.001,42,0.01817,0.03523,13,0.0065,0.01337,13,"(256, 4, 2, 0.1, 0.001)",[42]
sasrec-128-1-8-0.1-0.01.yaml,128,1,8,0.1,0.01,42,0.01811,0.02884,124,0.00627,0.01112,124,"(128, 1, 8, 0.1, 0.01)",[42]
sasrec-128-1-2-0.3-0.01.yaml,128,1,2,0.3,0.01,42,0.01526,0.02527,54,0.00623,0.01123,54,"(128, 1, 2, 0.3, 0.01)",[42]
sasrec-256-2-2-0.3-0.005.yaml,256,2,2,0.3,0.005,42,0.01561,0.02601,19,0.00618,0.01076,19,"(256, 2, 2, 0.3, 0.005)",[42]
sasrec-256-2-4-0.2-0.005.yaml,256,2,4,0.2,0.005,42,0.019,0.03033,129,0.00608,0.01112,129,"(256, 2, 4, 0.2, 0.005)",[42]
sasrec-256-1-4-0.1-0.005.yaml,256,1,4,0.1,0.005,42,0.01883,0.03107,84,0.00608,0.01106,84,"(256, 1, 4, 0.1, 0.005)",[42]
sasrec-128-1-8-0.2-0.01.yaml,128,1,8,0.2,0.01,42,0.01777,0.03003,36,0.006,0.01106,36,"(128, 1, 8, 0.2, 0.01)",[42]
sasrec-256-1-2-0.2-0.01.yaml,256,1,2,0.2,0.01,42,0.01372,0.02364,145,0.00563,0.00999,145,"(256, 1, 2, 0.2, 0.01)",[42]
sasrec-128-2-8-0.3-0.005.yaml,128,2,8,0.3,0.005,42,0.0168,0.0275,121,0.00562,0.01076,121,"(128, 2, 8, 0.3, 0.005)",[42]
sasrec-64-2-2-0.2-0.01.yaml,64,2,2,0.2,0.01,42,0.0168,0.02735,72,0.00561,0.01046,72,"(64, 2, 2, 0.2, 0.01)",[42]
sasrec-128-1-4-0.1-0.01.yaml,128,1,4,0.1,0.01,42,0.01805,0.02839,84,0.00552,0.00933,84,"(128, 1, 4, 0.1, 0.01)",[42]
sasrec-256-1-2-0.3-0.01.yaml,256,1,2,0.3,0.01,42,0.01529,0.02601,36,0.00551,0.01088,36,"(256, 1, 2, 0.3, 0.01)",[42]
sasrec-64-2-4-0.2-0.01.yaml,64,2,4,0.2,0.01,42,0.01531,0.02646,45,0.0054,0.00981,45,"(64, 2, 4, 0.2, 0.01)",[42]
sasrec-128-2-8-0.2-0.005.yaml,128,2,8,0.2,0.005,42,0.01714,0.0272,41,0.00528,0.00951,41,"(128, 2, 8, 0.2, 0.005)",[42]
sasrec-256-1-4-0.2-0.01.yaml,256,1,4,0.2,0.01,42,0.01253,0.02111,114,0.00513,0.00886,114,"(256, 1, 4, 0.2, 0.01)",[42]
sasrec-256-1-4-0.3-0.01.yaml,256,1,4,0.3,0.01,42,0.01224,0.0217,146,0.00511,0.00945,146,"(256, 1, 4, 0.3, 0.01)",[42]
sasrec-64-2-4-0.1-0.01.yaml,64,2,4,0.1,0.01,42,0.01577,0.02438,119,0.00506,0.00862,119,"(64, 2, 4, 0.1, 0.01)",[42]
sasrec-256-4-2-0.3-0.001.yaml,256,4,2,0.3,0.001,42,0.01488,0.02557,89,0.00496,0.00957,89,"(256, 4, 2, 0.3, 0.001)","[42, 1, 256]"
sasrec-256-1-4-0.1-0.01.yaml,256,1,4,0.1,0.01,42,0.01212,0.02066,150,0.00489,0.00898,150,"(256, 1, 4, 0.1, 0.01)",[42]
sasrec-256-1-8-0.2-0.01.yaml,256,1,8,0.2,0.01,42,0.01277,0.02141,142,0.00485,0.00904,142,"(256, 1, 8, 0.2, 0.01)",[42]
sasrec-256-1-8-0.3-0.01.yaml,256,1,8,0.3,0.01,42,0.01278,0.022,132,0.0048,0.00915,132,"(256, 1, 8, 0.3, 0.01)",[42]
sasrec-64-2-4-0.3-0.01.yaml,64,2,4,0.3,0.01,42,0.01333,0.02393,142,0.00475,0.0085,142,"(64, 2, 4, 0.3, 0.01)",[42]
sasrec-64-3-8-0.3-0.005.yaml,64,3,8,0.3,0.005,42,0.01439,0.02423,141,0.00458,0.00856,141,"(64, 3, 8, 0.3, 0.005)",[42]
sasrec-256-1-8-0.1-0.01.yaml,256,1,8,0.1,0.01,42,0.01335,0.02215,114,0.00456,0.00886,114,"(256, 1, 8, 0.1, 0.01)",[42]
sasrec-64-4-8-0.2-0.005.yaml,64,4,8,0.2,0.005,42,0.01363,0.02289,127,0.00424,0.00814,127,"(64, 4, 8, 0.2, 0.005)",[42]
sasrec-256-1-2-0.1-0.01.yaml,256,1,2,0.1,0.01,42,0.0119,0.02051,143,0.00418,0.00743,143,"(256, 1, 2, 0.1, 0.01)",[42]
sasrec-128-2-2-0.3-0.005.yaml,128,2,2,0.3,0.005,42,0.0099,0.01843,78,0.00401,0.0082,78,"(128, 2, 2, 0.3, 0.005)",[42]
sasrec-64-2-2-0.1-0.01.yaml,64,2,2,0.1,0.01,42,0.00963,0.01858,29,0.00384,0.00701,29,"(64, 2, 2, 0.1, 0.01)",[42]
sasrec-256-4-2-0.3-0.005.yaml,256,4,2,0.3,0.005,42,0.01001,0.01799,17,0.00379,0.0066,17,"(256, 4, 2, 0.3, 0.005)",[42]
sasrec-128-3-2-0.1-0.01.yaml,128,3,2,0.1,0.01,42,0.00833,0.01591,149,0.00358,0.00701,149,"(128, 3, 2, 0.1, 0.01)",[42]
sasrec-256-2-2-0.1-0.005.yaml,256,2,2,0.1,0.005,42,0.00928,0.01843,89,0.00348,0.00707,89,"(256, 2, 2, 0.1, 0.005)",[42]
sasrec-64-3-2-0.1-0.005.yaml,64,3,2,0.1,0.005,42,0.01131,0.02111,146,0.00345,0.00713,146,"(64, 3, 2, 0.1, 0.005)",[42]
sasrec-256-2-2-0.3-0.01.yaml,256,2,2,0.3,0.01,42,0.01101,0.02007,85,0.00338,0.00737,85,"(256, 2, 2, 0.3, 0.01)",[42]
sasrec-64-2-2-0.3-0.01.yaml,64,2,2,0.3,0.01,42,0.00962,0.01724,114,0.00333,0.00654,114,"(64, 2, 2, 0.3, 0.01)",[42]
sasrec-256-2-2-0.2-0.01.yaml,256,2,2,0.2,0.01,42,0.01077,0.02022,46,0.00332,0.00725,46,"(256, 2, 2, 0.2, 0.01)",[42]
sasrec-128-3-2-0.1-0.005.yaml,128,3,2,0.1,0.005,42,0.00847,0.01501,89,0.00324,0.00648,89,"(128, 3, 2, 0.1, 0.005)",[42]
sasrec-128-2-4-0.1-0.01.yaml,128,2,4,0.1,0.01,42,0.00874,0.0168,34,0.00321,0.0066,34,"(128, 2, 4, 0.1, 0.01)",[42]
sasrec-64-2-8-0.3-0.01.yaml,64,2,8,0.3,0.01,42,0.00979,0.01828,148,0.0032,0.0069,148,"(64, 2, 8, 0.3, 0.01)",[42]
sasrec-256-2-4-0.3-0.005.yaml,256,2,4,0.3,0.005,42,0.00976,0.0171,148,0.00319,0.0066,148,"(256, 2, 4, 0.3, 0.005)",[42]
sasrec-128-3-4-0.1-0.01.yaml,128,3,4,0.1,0.01,42,0.00826,0.01531,125,0.00319,0.00624,125,"(128, 3, 4, 0.1, 0.01)",[42]
sasrec-64-2-8-0.2-0.01.yaml,64,2,8,0.2,0.01,42,0.00861,0.01591,83,0.00313,0.00648,83,"(64, 2, 8, 0.2, 0.01)",[42]
sasrec-128-2-8-0.1-0.01.yaml,128,2,8,0.1,0.01,42,0.00862,0.0162,26,0.00306,0.00612,26,"(128, 2, 8, 0.1, 0.01)",[42]
sasrec-128-2-2-0.1-0.01.yaml,128,2,2,0.1,0.01,42,0.00874,0.0168,86,0.00305,0.00642,86,"(128, 2, 2, 0.1, 0.01)",[42]
sasrec-128-3-2-0.2-0.005.yaml,128,3,2,0.2,0.005,42,0.00887,0.01695,60,0.00301,0.00636,60,"(128, 3, 2, 0.2, 0.005)",[42]
sasrec-128-3-8-0.1-0.005.yaml,128,3,8,0.1,0.005,42,0.00764,0.01576,70,0.003,0.006,70,"(128, 3, 8, 0.1, 0.005)",[42]
sasrec-128-2-2-0.3-0.01.yaml,128,2,2,0.3,0.01,42,0.0083,0.01457,125,0.00299,0.00618,125,"(128, 2, 2, 0.3, 0.01)",[42]
sasrec-128-2-8-0.3-0.01.yaml,128,2,8,0.3,0.01,42,0.00805,0.01576,25,0.00297,0.00612,25,"(128, 2, 8, 0.3, 0.01)",[42]
sasrec-256-3-2-0.2-0.01.yaml,256,3,2,0.2,0.01,42,0.00829,0.01457,92,0.00296,0.00594,92,"(256, 3, 2, 0.2, 0.01)",[42]
sasrec-128-2-4-0.2-0.01.yaml,128,2,4,0.2,0.01,42,0.00984,0.01754,63,0.00295,0.00606,63,"(128, 2, 4, 0.2, 0.01)",[42]
sasrec-256-2-4-0.1-0.01.yaml,256,2,4,0.1,0.01,42,0.01006,0.01828,73,0.00293,0.00612,73,"(256, 2, 4, 0.1, 0.01)",[42]
sasrec-128-2-4-0.3-0.005.yaml,128,2,4,0.3,0.005,42,0.00956,0.01873,111,0.00293,0.00594,111,"(128, 2, 4, 0.3, 0.005)",[42]
sasrec-256-3-8-0.2-0.005.yaml,256,3,8,0.2,0.005,42,0.00784,0.01412,30,0.00291,0.00624,30,"(256, 3, 8, 0.2, 0.005)",[42]
sasrec-256-2-4-0.1-0.005.yaml,256,2,4,0.1,0.005,42,0.00909,0.0171,41,0.00291,0.0063,41,"(256, 2, 4, 0.1, 0.005)",[42]
sasrec-64-3-4-0.2-0.01.yaml,64,3,4,0.2,0.01,42,0.00687,0.01353,80,0.0029,0.00559,80,"(64, 3, 4, 0.2, 0.01)",[42]
sasrec-256-4-8-0.3-0.01.yaml,256,4,8,0.3,0.01,42,0.00638,0.01174,142,0.00288,0.00547,142,"(256, 4, 8, 0.3, 0.01)",[42]
sasrec-64-3-2-0.1-0.01.yaml,64,3,2,0.1,0.01,42,0.00779,0.01457,133,0.00286,0.00588,133,"(64, 3, 2, 0.1, 0.01)",[42]
sasrec-64-3-4-0.1-0.01.yaml,64,3,4,0.1,0.01,42,0.00782,0.01591,101,0.00282,0.00565,101,"(64, 3, 4, 0.1, 0.01)",[42]
sasrec-256-4-2-0.1-0.005.yaml,256,4,2,0.1,0.005,42,0.00575,0.01189,148,0.00282,0.00553,148,"(256, 4, 2, 0.1, 0.005)",[42]
sasrec-256-3-2-0.3-0.01.yaml,256,3,2,0.3,0.01,42,0.00848,0.01561,76,0.00282,0.00571,76,"(256, 3, 2, 0.3, 0.01)",[42]
sasrec-128-3-2-0.2-0.01.yaml,128,3,2,0.2,0.01,42,0.00741,0.01412,150,0.0028,0.00535,150,"(128, 3, 2, 0.2, 0.01)",[42]
sasrec-128-2-4-0.3-0.01.yaml,128,2,4,0.3,0.01,42,0.00838,0.01516,132,0.00279,0.00541,132,"(128, 2, 4, 0.3, 0.01)",[42]
sasrec-256-3-8-0.2-0.01.yaml,256,3,8,0.2,0.01,42,0.00782,0.01442,111,0.00278,0.00571,111,"(256, 3, 8, 0.2, 0.01)",[42]
sasrec-256-3-8-0.1-0.005.yaml,256,3,8,0.1,0.005,42,0.00782,0.01501,53,0.00278,0.006,53,"(256, 3, 8, 0.1, 0.005)",[42]
sasrec-128-2-2-0.2-0.01.yaml,128,2,2,0.2,0.01,42,0.00865,0.01591,17,0.00277,0.00606,17,"(128, 2, 2, 0.2, 0.01)",[42]
sasrec-256-4-2-0.2-0.005.yaml,256,4,2,0.2,0.005,42,0.00702,0.01338,149,0.00276,0.00535,149,"(256, 4, 2, 0.2, 0.005)",[42]
sasrec-128-4-2-0.1-0.005.yaml,128,4,2,0.1,0.005,42,0.00826,0.01501,135,0.00275,0.00547,135,"(128, 4, 2, 0.1, 0.005)",[42]
sasrec-256-4-8-0.1-0.01.yaml,256,4,8,0.1,0.01,42,0.00522,0.01026,149,0.00275,0.00511,149,"(256, 4, 8, 0.1, 0.01)",[42]
sasrec-256-3-4-0.1-0.01.yaml,256,3,4,0.1,0.01,42,0.00791,0.01561,40,0.0027,0.00511,40,"(256, 3, 4, 0.1, 0.01)",[42]
sasrec-128-3-4-0.3-0.005.yaml,128,3,4,0.3,0.005,42,0.00752,0.01487,76,0.0027,0.00559,76,"(128, 3, 4, 0.3, 0.005)",[42]
sasrec-128-3-2-0.3-0.01.yaml,128,3,2,0.3,0.01,42,0.00908,0.01665,140,0.0027,0.00565,140,"(128, 3, 2, 0.3, 0.01)",[42]
sasrec-128-3-8-0.2-0.005.yaml,128,3,8,0.2,0.005,42,0.00726,0.01382,52,0.00269,0.00535,52,"(128, 3, 8, 0.2, 0.005)",[42]
sasrec-64-3-2-0.3-0.005.yaml,64,3,2,0.3,0.005,42,0.00684,0.01382,126,0.00268,0.00547,126,"(64, 3, 2, 0.3, 0.005)",[42]
sasrec-64-3-4-0.3-0.005.yaml,64,3,4,0.3,0.005,42,0.00738,0.01457,97,0.00268,0.00547,97,"(64, 3, 4, 0.3, 0.005)",[42]
sasrec-128-4-8-0.2-0.01.yaml,128,4,8,0.2,0.01,42,0.00547,0.0107,149,0.00268,0.00499,149,"(128, 4, 8, 0.2, 0.01)",[42]
sasrec-256-3-4-0.1-0.005.yaml,256,3,4,0.1,0.005,42,0.00803,0.0165,127,0.00266,0.00529,127,"(256, 3, 4, 0.1, 0.005)",[42]
sasrec-128-4-2-0.1-0.01.yaml,128,4,2,0.1,0.01,42,0.00594,0.01219,140,0.00266,0.00553,140,"(128, 4, 2, 0.1, 0.01)",[42]
sasrec-128-4-4-0.1-0.01.yaml,128,4,4,0.1,0.01,42,0.00656,0.01204,70,0.00264,0.00559,70,"(128, 4, 4, 0.1, 0.01)",[42]
sasrec-128-3-8-0.2-0.01.yaml,128,3,8,0.2,0.01,42,0.0073,0.01442,132,0.00264,0.00499,132,"(128, 3, 8, 0.2, 0.01)",[42]
