params,val_epoch,val_epoch__std,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,val_NDCG@10,val_NDCG@10__std,val_Recall@10,val_Recall@10__std,test_NDCG@10,test_NDCG@10__std,test_Recall@10,test_Recall@10__std
"('mean', 0.5, 12, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",8.666666666666666,0.5773502691896257,mean,0.5,12.0,MSE,2.0,0.10000000000000002,True,False,False,mean,False,gemma_long_large_umap_single,0.02379666666666667,0.0006651566231597877,0.04648,0.0013427955912945213,0.010393333333333333,0.00044060564378288833,0.02231,0.0007066116330771819
"('attention', 0.6, 12, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",9.666666666666666,0.5773502691896257,attention,0.6,12.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_long_large_umap_single,0.023706666666666668,0.0005312563725107999,0.047273333333333334,0.0011600143677271127,0.010393333333333333,0.0005389186704256338,0.02231,0.0010839280418920804
"('mean', 0.5, 12, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",9.0,0.0,mean,0.5,12.0,RMSE,2.0,0.10000000000000002,True,False,False,mean,False,gemma_short_large_umap_single,0.023333333333333334,0.0003911947511576985,0.046279999999999995,0.0008432674546073745,0.010376666666666668,0.0005315386470740707,0.02235,0.001172220115848556
"('attention', 0.6, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",11.0,1.0,attention,0.6,6.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.02351333333333333,0.00013796134724383213,0.04638,0.0014136123938336153,0.010373333333333333,0.0004508140784551131,0.022073333333333334,0.0010628891444235057
"('mean', 0.6, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",10.0,0.0,mean,0.6,6.0,MSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.022876666666666667,0.0005519359866264693,0.04608333333333334,0.0012961995731110747,0.010366666666666668,0.0005185878260558504,0.021736666666666668,0.0012294036494712934
"('attention', 0.5, 12, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",9.333333333333334,0.5773502691896257,attention,0.5,12.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_short_large_umap_single,0.023610000000000003,0.000306104557300279,0.047619999999999996,8.660254037844235e-05,0.010366666666666665,0.00027209067116190075,0.02241,0.0006976388750635961
"('mean', 0.5, 12, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",9.0,0.0,mean,0.5,12.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_short_large_umap_single,0.023436666666666665,0.00028571547618799753,0.046033333333333336,0.0003082747692130079,0.010363333333333334,0.00035529330606322084,0.022113333333333332,0.0006177647880329005
"('attention', 0.7, 12, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",16.0,1.0,attention,0.6999999999999998,12.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_long_large_umap_single,0.023256666666666665,0.00022368132093076825,0.044300000000000006,0.001364954211686236,0.010363333333333334,0.00043821608064211116,0.021993333333333337,0.0012485725182516763
"('mean', 0.7, 12, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",14.0,0.0,mean,0.6999999999999998,12.0,RMSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.02273333333333333,0.0004373023362998802,0.046033333333333336,0.0014911852109424002,0.01035,0.0002551470164434615,0.021916666666666668,0.0007867867140040764
"('attention', 0.7, 12, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_small_single')",10.0,1.0,attention,0.6999999999999998,12.0,MSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_long_small_single,0.023933333333333334,0.0004384442191811116,0.04722333333333334,0.0015027419383691035,0.010346666666666665,0.0002500666577801476,0.02223,0.0008556284240252885
